           1        -212  -18.000000000000000     
           2        -324  -38.000000000000000     
           3        -376  -44.000000000000000     
           4        -440  -64.000000000000000     
           5        -452  -68.000000000000000     
           6        -468  -80.000000000000000     
           7        -488  -84.000000000000000     
           8        -492  -86.000000000000000     
           9        -492  -82.000000000000000     
          10        -500  -70.000000000000000     
          11        -504  -80.000000000000000     
          12        -492  -88.000000000000000     
          13        -504  -78.000000000000000     
          14        -492  -70.000000000000000     
          15        -528  -86.000000000000000     
          16        -492  -70.000000000000000     
          17        -532  -56.000000000000000     
          18        -500  -60.000000000000000     
          19        -524  -66.000000000000000     
          20        -544  -72.000000000000000     
          21        -536  -66.000000000000000     
          22        -548  -68.000000000000000     
          23        -528  -66.000000000000000     
          24        -520  -88.000000000000000     
          25        -524  -88.000000000000000     
          26        -560  -94.000000000000000     
          27        -500  -96.000000000000000     
          28        -532  -82.000000000000000     
          29        -528  -90.000000000000000     
          30        -540  -90.000000000000000     
          31        -520  -106.00000000000000     
          32        -552  -106.00000000000000     
          33        -540  -100.00000000000000     
          34        -540  -116.00000000000000     
          35        -532  -100.00000000000000     
          36        -560  -124.00000000000000     
          37        -536  -136.00000000000000     
          38        -540  -132.00000000000000     
          39        -572  -132.00000000000000     
          40        -572  -120.00000000000000     
          41        -568  -116.00000000000000     
          42        -600  -116.00000000000000     
          43        -596  -126.00000000000000     
          44        -588  -116.00000000000000     
          45        -604  -110.00000000000000     
          46        -584  -108.00000000000000     
          47        -548  -98.000000000000000     
          48        -568  -104.00000000000000     
          49        -584  -102.00000000000000     
          50        -548  -100.00000000000000     
          51        -544  -96.000000000000000     
          52        -548  -108.00000000000000     
          53        -552  -104.00000000000000     
          54        -580  -92.000000000000000     
          55        -572  -104.00000000000000     
          56        -576  -94.000000000000000     
          57        -572  -76.000000000000000     
          58        -576  -82.000000000000000     
          59        -548  -78.000000000000000     
          60        -524  -94.000000000000000     
          61        -564  -90.000000000000000     
          62        -552  -90.000000000000000     
          63        -568  -90.000000000000000     
          64        -548  -82.000000000000000     
          65        -536  -86.000000000000000     
          66        -576  -74.000000000000000     
          67        -592  -88.000000000000000     
          68        -600  -90.000000000000000     
          69        -616  -96.000000000000000     
          70        -596  -88.000000000000000     
          71        -580  -80.000000000000000     
          72        -560  -76.000000000000000     
          73        -548  -80.000000000000000     
          74        -544  -68.000000000000000     
          75        -576  -72.000000000000000     
          76        -600  -78.000000000000000     
          77        -596  -80.000000000000000     
          78        -588  -74.000000000000000     
          79        -576  -70.000000000000000     
          80        -596  -78.000000000000000     
          81        -604  -78.000000000000000     
          82        -580  -72.000000000000000     
          83        -576  -80.000000000000000     
          84        -584  -88.000000000000000     
          85        -564  -86.000000000000000     
          86        -576  -78.000000000000000     
          87        -564  -64.000000000000000     
          88        -576  -76.000000000000000     
          89        -588  -74.000000000000000     
          90        -584  -64.000000000000000     
          91        -528  -44.000000000000000     
          92        -556  -46.000000000000000     
          93        -560  -40.000000000000000     
          94        -572  -54.000000000000000     
          95        -556  -52.000000000000000     
          96        -584  -64.000000000000000     
          97        -592  -48.000000000000000     
          98        -580  -64.000000000000000     
          99        -568  -62.000000000000000     
         100        -580  -66.000000000000000     
         101        -588  -72.000000000000000     
         102        -568  -68.000000000000000     
         103        -608  -84.000000000000000     
         104        -612  -82.000000000000000     
         105        -612  -88.000000000000000     
         106        -584  -82.000000000000000     
         107        -584  -84.000000000000000     
         108        -600  -80.000000000000000     
         109        -600  -82.000000000000000     
         110        -612  -92.000000000000000     
         111        -608  -100.00000000000000     
         112        -636  -86.000000000000000     
         113        -600  -76.000000000000000     
         114        -596  -66.000000000000000     
         115        -588  -54.000000000000000     
         116        -616  -38.000000000000000     
         117        -580  -42.000000000000000     
         118        -596  -46.000000000000000     
         119        -608  -54.000000000000000     
         120        -584  -58.000000000000000     
         121        -588  -62.000000000000000     
         122        -576  -76.000000000000000     
         123        -580  -72.000000000000000     
         124        -604  -68.000000000000000     
         125        -624  -64.000000000000000     
         126        -580  -62.000000000000000     
         127        -588  -58.000000000000000     
         128        -608  -54.000000000000000     
         129        -596  -60.000000000000000     
         130        -620  -48.000000000000000     
         131        -616  -58.000000000000000     
         132        -584  -62.000000000000000     
         133        -592  -60.000000000000000     
         134        -584  -56.000000000000000     
         135        -620  -58.000000000000000     
         136        -596  -58.000000000000000     
         137        -632  -72.000000000000000     
         138        -632  -74.000000000000000     
         139        -636  -80.000000000000000     
         140        -616  -74.000000000000000     
         141        -608  -84.000000000000000     
         142        -616  -68.000000000000000     
         143        -580  -64.000000000000000     
         144        -552  -62.000000000000000     
         145        -548  -56.000000000000000     
         146        -560  -62.000000000000000     
         147        -596  -58.000000000000000     
         148        -548  -62.000000000000000     
         149        -576  -70.000000000000000     
         150        -548  -68.000000000000000     
         151        -572  -54.000000000000000     
         152        -576  -58.000000000000000     
         153        -620  -78.000000000000000     
         154        -580  -72.000000000000000     
         155        -568  -66.000000000000000     
         156        -580  -76.000000000000000     
         157        -576  -70.000000000000000     
         158        -588  -68.000000000000000     
         159        -564  -68.000000000000000     
         160        -548  -64.000000000000000     
         161        -556  -56.000000000000000     
         162        -580  -72.000000000000000     
         163        -580  -70.000000000000000     
         164        -600  -86.000000000000000     
         165        -620  -82.000000000000000     
         166        -612  -86.000000000000000     
         167        -600  -86.000000000000000     
         168        -608  -100.00000000000000     
         169        -628  -108.00000000000000     
         170        -560  -92.000000000000000     
         171        -592  -82.000000000000000     
         172        -588  -76.000000000000000     
         173        -600  -98.000000000000000     
         174        -608  -92.000000000000000     
         175        -620  -100.00000000000000     
         176        -620  -88.000000000000000     
         177        -632  -74.000000000000000     
         178        -572  -74.000000000000000     
         179        -548  -56.000000000000000     
         180        -536  -66.000000000000000     
         181        -560  -64.000000000000000     
         182        -584  -82.000000000000000     
         183        -604  -96.000000000000000     
         184        -576  -90.000000000000000     
         185        -568  -100.00000000000000     
         186        -600  -100.00000000000000     
         187        -592  -96.000000000000000     
         188        -612  -102.00000000000000     
         189        -616  -82.000000000000000     
         190        -624  -74.000000000000000     
         191        -640  -88.000000000000000     
         192        -632  -82.000000000000000     
         193        -628  -80.000000000000000     
         194        -572  -78.000000000000000     
         195        -620  -80.000000000000000     
         196        -612  -82.000000000000000     
         197        -620  -78.000000000000000     
         198        -576  -68.000000000000000     
         199        -576  -56.000000000000000     
         200        -596  -50.000000000000000     
         201        -596  -48.000000000000000     
         202        -624  -44.000000000000000     
         203        -604  -34.000000000000000     
         204        -604  -28.000000000000000     
         205        -600  -32.000000000000000     
         206        -612  -22.000000000000000     
         207        -604  -22.000000000000000     
